word,sentiment
致敬,796.8411233
必须,415.1252366
睡,-95.3041435
沙发,78.75135522
祖国,715.1064531
期待,395.0699565
不配,62.26680818
先,1.362944422
竟然,4.333245359
掉,-155.7600507
好好看,256.2964897
岁,161.0178867
颜色,225.6320411
现实,228.3228449
站,173.1818555
换,19.29869854
见,42.38730235
媳妇,145.2626081
优秀,390.52577
不敢,19.06687855
腿,137.6313592
过来,24.70661677
官方,194.8580633
容易,225.6187577
多少钱,58.870767
年轻,506.7950248
想起,30.49721283
鸡,2.444692199
灵光一闪,147.1959094
养,-176.8930981
学,174.6926619
回,18.32430501
确实,369.7045752
好人,741.1427088
成,88.6936462
注意,70.45524019
试试,39.26915143
适合,176.0454402
痛,49.18802772
大哥,262.7872129
变成,163.069509
相信,208.5891876
钉,-332.320801
成功,96.31797093
故事,234.653402
才能,110.5210825
学习,298.1270539
到底,-5.71535832
今年,-61.2128292
加,122.4049888
起风,426.6069752
超级,453.3956049
同款,195.2268219
演,330.7104724
作品,340.2887066
小朋友,113.1330116
游戏,24.25054347
赢,186.5668615
最好,327.3138588
先生,95.66259915
武汉,464.2293733
长大,206.9556912
老板,123.608594
第一个,199.4102509
看完,-94.93976722
还要,2.697613042
身材,478.251619
放手,345.2489049
心动,182.7304488
心里,222.498409
非常,577.4636293
行,166.4320745
屏幕,-3.940898537
结婚,15.026799
鬼,170.8258229
最美,661.0026195
号,-27.24013091
有点像,211.600722
太美,509.5667432
越,175.5606739
拳头,737.6255607
说话,306.2952206
搞,53.63274587
写,-5.71265275
色色,588.1715761
分,82.19058465
我会,98.91863392
真实,362.3682646
思考,-98.22522646
可惜,189.9320209
抱拳,875.9309005
搞笑,497.9810979
每个,264.0085521
舔屏,573.4993068
少年,345.1416361
讲,343.8085624
隔离,27.15031319
骗,20.53295439
弄,2.22241583
戒指,467.8252388
本来,93.04046893
坏笑,389.5298148
难道,-9.601483744
青筋,443.5125918
认识,212.7580618
小孩,145.4655796
那种,142.5655552
万,31.32035414
帅哥,481.9850968
超,446.3120613
医生,425.231036
剧,93.24119214
更好,247.4088695
准备,-5.647997367
住,33.691651
忘,38.8261947
锁屏,48.27818884
完整版,498.7760802
重要,256.4476703
明白,70.2291429
弟弟,169.7547738
单身,104.5959406
辣椒,147.6424503
旁边,72.06491138
睡觉,74.773137
甜,297.676753
右边,203.8763625
姐妹,99.47779552
干嘛,96.64668995
婆婆,184.1569257
好美,499.4364096
意思,19.18547032
握手,714.0786578
听到,104.5768725
心疼,333.3502543
不吃,51.49812148
喷,71.34048334
歌名,331.2693418
尴尬,159.1438206
李,247.1408317
个人,29.96900935
陪,69.12347334
姑娘,393.2009407
下次,28.87044758
信,191.7567012
一看,162.3203169
三个,-6.080794762
遇到,130.6020646
震惊,-360.6428253
色色色,747.5693094
色,365.1785912
安排,109.3473799
丢,32.55927717
这才,412.2417881
几天,-67.50004321
工作,87.65041186
名,84.28748091
绝对,241.1261456
赶紧,-2.073423044
越来越,509.3889449
马,286.0552326
勤洗手,550.5324979
祝,616.2937273
看不见,108.2145787
刚才,-4.275120135
梦,163.7571884
集合,233.9367034
疼,154.2087023
精神,365.135975
值得,452.9335184
过去,78.51818438
这部,94.91934742
脸,106.1808962
头,-12.97635876
客厅,94.64719894
仙女,198.666075
估计,4.544994346
愿,497.7935011
对象,-2.561010488
字,219.2839367
少,72.37093685
离婚,46.04925298
惊喜,492.7080514
前面,95.39433537
根本,26.10117493
鱼,-54.46201989
张,317.3877786
想到,40.91252513
作者,82.96183699
黑,114.9534293
肉,130.181741
抱,24.53887911
月亮,116.8011646
出去,-17.39230377
屏,39.33695361
我爱你,559.5620167
动作,273.7685189
吃饭,104.9817775
明星,437.3610929
人间,278.6952049
第一次,26.85965181
明天,71.99675101
飞吻,650.1063932
不够,92.46766431
长得,372.4111309
胖子,263.2399811
变,180.7323144
房子,-56.03229877
棒,640.6037859
胖,45.54539852
推荐,54.04775385
哥,140.5337452
锁,-52.03068191
跟着,146.2067307
诶,324.883195
比较,248.2486846
新,156.0179474
继续,226.9556361
小心,72.4934158
举报,-42.43081369
错,9.75181796
演员,345.2320747
差不多,79.4825175
星星,139.4543305
还好,108.0622314
难,160.7740225
总是,162.7502327
最近,87.20632943
真正,361.2260096
眼神,231.7661243
当时,9.981091792
后来,4.967252177
完美,349.7913802
夏天,92.99760771
倒,19.42189759
日本,227.3710062
美丽,489.6650723
上车,273.4651199
心碎,329.1140519
打开,10.04349671
分手,-6.690230116
菜刀,268.0410859
一条,-4.819229658
灵魂,139.8292825
呵呵,233.892394
人才,285.9087123
怀疑,23.14868526
价格,37.94565743
马上,65.68189976
大哭,54.13409396
抢,-12.27968104
裤子,69.33658022
学会,165.8307016
苹果,-73.93570129
不对,71.07634957
脖子,225.9999239
活,79.95947229
统一,381.7728542
气质,519.9423044
王,207.5077085
害怕,94.45024595
差点,-26.4287024
呐,207.2697108
儿,170.499339
林童学,269.8486625
在家,47.00138323
俩,292.6479959
小鼓掌,555.8195437
湖北,366.1007719
丶,184.796278
女神,435.5944704
坐,0.664550292
吹,32.75793453
坏,180.8182056
王者,64.8454412
糖,39.59960396
教,173.569257
刺激,186.152797
坚持,36.52332252
敢,126.0211492
一颗,12.81293809
天使,600.2964955
认真,190.2687979
脚,-22.04465767
阳光,260.9734428
晕,-2.793599721
一年,-29.46783437
女孩子,201.0605341
太好了,512.5728188
分钟,37.6741518
强大,419.3525836
小可爱,248.9848942
英语,285.4684745
安全,184.5476748
菜,141.8129967
出现,59.24341645
机会,104.8658034
鸭,257.3674111
路过,320.3890613
聪明,569.2662372
性感,565.6525454
回复,91.74968398
吐血,71.23963426
不在,103.8850943
感情,154.5127646
结局,100.1557996
经常,43.04704618
妈呀,150.7110199
舒服,328.613615
愉快,637.1902118
帅气,459.4648761
关系,115.7496396
健康,531.1023789
