,sentiment
留下,42.744409957407825
镜头,27.922176826179147
烫,35.73617540225256
棉袄,56.06439831542902
细节,36.24564594736699
碰到,42.779467562682726
海棠,37.74720446897258
学学,40.385599465941894
听话,45.593399763537874
南京,45.34515768539536
多大,40.274374730640794
笑笑,46.90120459025363
反手,42.7610233952733
很大,53.34711144395055
特朗普,34.35621538170891
技巧,37.81249799271464
浪漫,42.80947101975361
神奇,42.433340578597594
嘿嘿,47.737795576709786
白菜,32.83153392320037
白天,23.76289190634616
烧,24.59472992316937
打死,25.156594989161157
做人,56.63497571830756
小学,41.1023191570025
溥仪,38.89248426514796
出水芙蓉,47.166776999734964
摄影师,39.562070068533
挣钱,48.10248784511226
告知,36.41565818417792
粑,33.2704417148384
牌,29.807835057164294
彩虹,46.79727953713065
好几个,29.860169996993193
这首,49.965290509446675
信不信,36.13803187728858
解决,44.48304255136081
这条,39.834871602160284
容,53.525834213924696
一夜,47.647401221877885
惹,48.077667629150355
看得见,40.62902592128606
过后,49.02402775920763
受不了,42.75473328542549
像不像,36.48722481781162
肖战,27.90398205659435
能活,16.038965534073697
饼干,32.393214621406834
正确,64.52412102085803
勇敢,75.60730157608812
笑容,61.1877579488474
塞班,28.197882032378473
防护,50.57684452952307
口水,31.793882980257504
恐龙,32.056176356857335
海绵,54.62156523709474
身为,51.5521952273496
点赞赞,70.17405730587899
续集,24.892227249917138
报警,27.813317307736725
东哥,49.152287672739895
吃糖,34.849214321025464
读书,38.97365363527644
人员,60.148232136869495
输入,38.63973278636641
亲生,39.27907936711142
栏目,38.17738337800033
说出,62.84203280136026
卒,57.959253103029894
之下,40.15739309408154
世间,60.01763703054037
接福,76.23784278487484
值,49.90049460085165
这年头,33.52560941515769
单纯,50.844354343514
猪猪,46.44891486352178
道,45.601020892460895
视屏,18.924041438902037
那一刻,38.51582085493552
放屁,30.047654567893098
只想,27.37349318655346
我用,30.91565521556352
妖,53.620130589811
恨,43.42161839348668
吻,82.63289020576806
这款,32.08907762410832
化妆,39.40562463989954
等到,32.168247359133275
飘,37.27851749282951
真的假,40.171512086598526
六,48.05780690038807
粉色,37.22237775811519
睡醒,20.229565402640283
烟,28.609491885829605
盖,42.6664981004715
就行,42.163074076962424
一楼,32.73343604544261
责任,56.71212643911571
扛,35.70188957908276
甩,33.1730476226059
垃圾桶,20.324523313994852
力气,37.372481585195935
感染,41.76686817645785
听懂,31.333625537753775
条,24.902861053312314
毁,41.18594259888666
长安,36.3434928922685
毕业,34.4796202038589
书,39.63054326428895
试过,33.06081457250157
真帅,53.43459633201954
心理,43.676901364438095
休息,45.943364110856706
报道,56.42664845491794
看不起,26.9632890195916
不发,37.63430004668967
投,44.1652784773515
取消,53.864764905488116
老特,42.24699408927036
别墅,37.67156329389958
体会,33.8651225249571
操,37.92563367590316
超越,47.76677907135958
快快,30.516834582647014
想养,30.078615351526715
赶快,34.8681348691684
欠,48.25452070579216
很少,41.23910323635278
炒,37.945901257718646
去掉,36.248967416536914
老奶奶,45.849943965504096
无所谓,38.064430119154665
哪来,29.614318906526545
答应,39.42393547594138
银河,50.980771564077
星,41.110907509554195
媛,45.16740724172397
歌词,46.4748117889432
深情,50.14441079604805
提前,35.07713791349598
初,49.58138791559897
卷,35.96046058502458
谈,36.767748522286894
好友,42.086750581145175
肥仔,26.618173550508846
所有人,48.23023220250647
从前,38.940217137952246
淘宝,20.444126396109446
买不到,18.90406533880838
年前,28.219623472534078
尿,21.6500877662393
蹭,32.74906203960016
一份,49.297990668694304
之间,48.889915091502075
袜子,43.15342998179692
哼哼,49.916674958479604
担当,67.59240572165405
体重,41.85510029170533
一点点,37.835813124554804
情人,55.096339258463445
好笑,44.49812408079211
非要,36.233111638420226
竖,26.070481379786123
农民,70.64096022419093
普法,41.42680470624589
清华,37.39482076734015
热门,48.33708797058608
云,45.51013075373865
立马,42.17333535277619
音,34.984134518775285
四,33.898202572616256
开头,31.874842946827997
大宝,50.43476638161538
片,32.99437170583424
颜,24.4952789457515
宠粉,51.481402945728746
软糖,28.844526636082318
变得,57.374312954730456
昨晚,36.81306176882957
老铁,38.41194715828942
检查,29.95762179797726
剑,35.64441323751194
掰,41.424841201882224
追星,35.07239593239761
场景,36.23869318213278
玩意儿,29.34873117910207
大神,37.10305354962159
制作,31.072474843145017
自律,51.432299707686866
占,34.158104954608945
信任,45.29065343757367
原声,23.739005902165722
教教,46.763605606226236
无缝,42.71438949984818
场面,50.65347649793459
实现,52.696911660987936
侧,28.18494684738402
哈欠,42.67703254278361
哇哇,60.6866055763136
左手,30.880358310443476
僵尸,31.895700576993885
鲁班,41.75895862932063
爱看,28.28801134364481
浇水,23.244563146623214
清新,61.302373969244684
这家,44.484586395028394
温馨,58.414311350039675
雪梨,19.66179126861101
店家,23.340847122553072
远,36.42217919732187
环境,58.21573617975658
经济,52.47244192118022
馋,33.696322494806566
国人,60.74558473027062
一步,39.13829787010323
生意,39.04452977891191
光头,64.42522463677552
些,36.572540284484795
勇士,69.88620707352493
新娘,54.948575681969096
小楼,51.98031432464233
导航,36.845476491522646
亦,47.84086953164307
发抖,29.58282714150091
将军,51.23392549862805
不得了,56.82172656534824
求生欲,33.65128815799304
紫薇别走,43.95129889983943
相机,29.096328862452552
挺住,63.69874686304155
坤,25.691571470877577
好心人,54.013657389792485
痣,32.34341122006159
清,37.224186047934765
内蒙,57.32804121994903
貌似,38.29940655426809
响,2.488205946985758
撞,23.392450736025435
事实,45.82527907194556
像是,57.09743189526648
给钱,38.33890673488169
说真的,33.51143336511886
高级,47.345866535032926
恭喜,44.479398762989184
来到,40.67220022010555
玩具,29.071769175779266
费,36.261590148551065
摘,42.652292126427085
好大,47.529220149899494
唱出来,43.73629286890369
飘柔,35.547380786016674
护士,52.59481846302326
我学,33.03316752449838
从来不,29.069785949443897
打游戏,31.766382698501182
玖,31.090399896327956
开门,31.136464565775803
最棒,82.6725264378077
期间,29.042705662473878
小鱼,34.665203481908975
长沙,43.62794708776954
电视墙,30.720062876782958
灯,31.736165554862353
浙江,48.04969740620467
信息,35.63922691982215
太太,85.74126007797962
物资,43.532742387012014
眼熟,43.53664006351937
动物,35.61053488070011
近视,27.927915774561342
消防,54.49558177577572
智商,34.56984570307122
空姐,42.79615311993564
试,20.67062944833655
人品,68.03007539015347
手艺,62.40701564599388
如花,74.48850010836885
捐,28.750452629528596
锦衣,34.957506028865225
平谷,67.62726713645607
劝,49.9524105897154
见面,35.05479356220857
不负,75.0882924835719
停车场,38.80654102563285
距离,38.72723397614486
网友,27.174197431545174
依然,61.72527718711717
不足,29.51597280592067
躲,19.70007869778497
太像,33.35828433136507
留给,49.14369388121554
消失,34.065018635591976
就让,25.829202393252434
雾,42.81385863484952
排面,57.894849687696286
只不过,45.09753856474228
五年,46.48038546815163
笙,28.98925735075682
空气,48.66257100809549
一口气,35.93046696905396
支援,67.10693365671438
这下,36.13281739969144
高中,34.835445843476236
带上,41.40262893726205
摩托,38.61387394730753
龙,31.27939122293992
这俩,34.66822694847613
油,40.093336363600585
感到,80.1758864457837
智慧,42.47107585104538
光照,31.518017846651514
吃掉,42.68452362661178
难怪,35.98476356436147
小区,32.147039600668094
厦门,41.8641522675416
成都,37.268928961182596
公平,55.31923273060264
一杯,38.390836313130905
梗,17.503709141315703
刘海,27.96068852677591
硬,29.393996659832155
去世,28.619643951549783
老外,36.47377125181954
酒精,40.79619142330188
滑板,30.228332674149918
有用,36.958401288182046
运费,22.656569626066542
花子,34.25478681741687
嚼,21.52231677062698
现场,47.61422805007311
逃逸,50.381314501220075
璧,42.88057567001563
一辆,33.333363925858905
溜,29.45750864124737
魔鬼,43.38708699119745
瓜,17.00442906401546
怀里,34.55676605941969
配乐,45.40849932273531
朋友圈,26.711999256257027
漏,35.035867500733744
大爱,51.7264551032617
一脚,34.050440564166216
差距,44.93495457833934
片子,32.78366547044794
胡,36.79170929759352
视角,20.815109603728835
这么久,26.360893005467396
终究,47.89068934287141
吵架,24.699923390647328
保证,45.82391282429508
剩下,34.34265200579303
谢,62.538709867154694
平凡,57.206314383036066
近,39.72672908037399
或许,51.48367303553171
家族,52.12850855433207
安徽,48.598517172272366
屎,26.82478868885084
六七,29.88374170340093
起床,50.747411298588865
十个,36.87551571462199
新鲜,9.35716935497889
咋样,30.60583889458392
加入,45.90145441640399
鸡腿,37.51236923613364
一块钱,37.44679616646846
陈老师,54.95803812068773
洋,46.95393023700119
最终,46.47465423659229
不至于,30.91286801156376
江西,44.88375539033568
嘚,42.91885802064307
满满的,52.09858398288928
开玩笑,24.942411794868335
三种,30.782617227549018
一双,43.47972309318472
行为,51.75325045696723
大师,43.51944918517562
助理,33.92617227128132
货,35.15451462660164
姚明,43.06928873896989
老王,33.06311457783669
戏,38.45581354124231
二姐,26.493796102658344
思思,33.577664526773006
刘昊然,71.94468831150847
方块,48.47488194455569
大招,27.982249486832156
空,28.101616245555576
有趣,44.15186902496748
崩,35.25139863073676
看一遍,17.29505132779709
改名,28.26362772481105
确认,40.27532347644409
嚯,38.084238190350504
设,36.44932411533381
看出,41.207719192856146
牛批,38.61578114389381
草,34.56343371600103
坏人,48.572093624972
见过,34.30355443064907
尾,38.524098669327074
回事,32.034084311793535
怼,38.032037863921715
彻底,36.52411033869848
天呐,31.935364801680493
小王,39.063776567555834
拒绝,36.76651783076608
内容,35.53669489869405
歌唱,62.21935947515453
黄色,29.85621069329347
凶,39.2523591583265
七月,33.45666620695603
明日,35.43639282100281
爸妈,46.02679328150575
乐乐,38.83202880161332
怂,31.41679921597674
叶,34.54792753568964
萝卜,41.19792659855075
剩,30.27120939036689
跑步,25.855792179924638
帅帅,89.11654044268096
蔡,27.430325011038622
崩溃,31.210666453196893
医疗队,77.13741770975355
军人,75.00272859088608
酸奶,27.57835623125547
玩游戏,30.03386333181156
省,42.71511111608294
国足,24.672813997959466
敲,36.37024445238927
骷髅,31.284443513345643
炖,35.34254910121837
王俊凯,32.744875202975614
说得好,53.24277941619721
爱新觉罗,39.74408797592844
养老,29.000205680005365
好孩子,60.02027132350869
追剧,29.91943330698613
公婆,46.88434745024645
大码,36.93792260316772
晚辈,30.724993846805383
扎克,31.943314248345928
别翻,55.09187327157726
魅力,47.19524180548426
美到,42.16685749193874
原,40.170263504069624
柚子,32.67992914663252
抽烟,31.05777486546899
合作,38.18999383123247
火锅,30.928906396337457
天下,45.36905349516201
第个,35.638414250844335
想来,35.18246643340227
清晰,38.69901605205416
团队,45.38642350542732
成熟,44.7898917515306
初恋,39.22153660105831
打算,34.891507246361286
人物,42.10021470052762
蛇,41.31058154672401
迷,38.98665110346077
大部分,38.05604057648693
不用谢,42.433114479261974
摸,34.04018086972944
很难,35.88721774456378
醒,34.34086648780374
盯,12.370744359679046
冠军,49.773324606210195
能够,52.18105571011904
直到,28.707301257454013
抓狂,42.55913524520051
打电话,18.495306444363234
麻麻,35.485895010004754
左右,39.088712177578095
半年,28.80053358941265
不该,42.8915197943238
抑郁,35.331038595125634
挑,36.99909693851195
打工,35.47647531987516
好喝,35.096872470224966
我想,25.48735600309363
出口,41.89502242384327
唱得,70.7712214966655
小子,42.613666439029096
法律,47.21901991821443
不愧,35.85001194116229
直射,39.601849492793434
影视,24.599741314135358
阴影,33.360848725236565
段子,46.06542145845534
老家,30.148522007607024
家乡,52.43271535317489
变化,16.970176603452174
国,68.65449355998072
提示,32.639797062728825
背影,36.808884724259684
时刻,39.55577817541042
王祖,23.668220458847912
砖,16.437699483405027
猴子,36.94520932984108
训练,35.85326998860596
永不,56.13050057028697
天堂,38.464875020069535
二胎,36.038435775652324
捐款,41.04370012993063
心声,61.49220739792496
神剧,37.39602698404323
黑棋,47.541155519178744
私聊,33.15118546596093
韩剧,27.47722704135309
拉萨,30.404298432071542
棉花,16.845189733909876
丰田,29.649671520781858
惊艳,47.982861644328736
人用,29.7741934192431
出不去,23.582976028894663
播放,34.67200030309002
好点,40.59715829425167
富贵,29.90232709109443
吃货,27.385938907457856
主题,43.49078965150696
温婉,33.67137986891597
审美,22.585626542856453
矿泉水,23.2308437975873
婆娘,28.152196279884286
偷偷,31.323761102919548
路人,36.83480187688691
嘤,52.64369139321755
隔,18.51414580086577
无限,49.24809319754622
舍不得,42.28280981147648
培养,51.13556440959063
大圣,25.72802926623963
碰,28.09313115457063
在意,36.74448110242075
琴弦,36.15095277657808
用力,48.5445918993704
歌手,47.29055515470536
背叛,46.56410678219941
衔接,44.4790268899132
放开,24.207156539507274
年轻人,40.528428309078734
消息,30.556410256829608
等待,46.08169563476518
邻居,36.98105416984559
憋,20.607334937568556
挺帅,43.34096789001074
奥,32.687298251948675
男神,53.81191041608119
狼,48.41178060319715
故里,28.8866999155308
不来,33.9121979398025
之恋,29.979867386774373
创意,49.46145236707504
薄荷,19.545106843712297
一周,28.298484142175752
乳胶漆,32.64602332498923
解说,21.029288895905466
拍个,33.378739536432754
太大,34.12017479250231
第二天,26.031360216231924
玻璃,32.112498154657
房,36.75662163776042
蛋,31.784743039674623
材料,29.540195731165525
但凡,28.645696096073173
金,40.15238125652313
小狗,47.02626035347842
鞋带,24.09000218210378
耳环,38.6339727859518
盒子,19.67959888892132
后期,36.2353562986751
那句,41.02805551950165
朕,42.71487116028057
爬,31.20183216028346
床上,25.6685734584447
蛋黄,26.297284723743616
比赛,36.567328795845356
口,33.845959502570096
虎,38.0672553306612
肥皂,29.302199749864272
做法,40.81272396555485
复杂,44.28028085275891
第一名,45.69272878624489
学历,43.78861877635258
单,30.091667429591013
志愿者,50.00198217891676
锻炼,31.003336636267402
床,34.38481572831335
甄子丹,39.65925773359419
十一郎,40.5174506205943
更加,53.0515809245979
大潮,32.75049723953138
迪哥,24.150580946182096
肝,32.126891100005004
吉言,45.270615435368455
零度,24.060438676963706
宝剑,37.61734859937931
李如花,46.54558494917696
岛主,27.377501811196034
生死,46.267312662754975
幽默,47.774549211896556
眼光,39.13130404756299
设成,24.67078441936016
度,40.933359771296665
好运,51.63413050443312
陳,33.010026365402624
鉴定,49.98118495259762
他妈的,36.17525940091715
条件,42.341078601029956
词,34.10939022501846
说好,28.31152362258619
听见,32.52195042982644
阿弥陀佛,49.202914059345765
依旧,28.059372838740018
冰淇淋,44.887751951773645
拍摄,22.807110247289835
目测,38.9392120335608
血管,39.5258770281977
眼镜,34.31403821156246
唔,31.873664882924388
对待,35.10730523670438
片段,32.65158914312183
运气,37.77567678266088
一下子,36.724090420758856
牛肉,34.15943599826646
蹦,34.78423338682869
自我,40.780244298049915
了不起,45.249031283499775
琪,34.41159504157581
上天,38.528145514226324
芙,33.04521735683813
短发,49.38060155766439
表达,42.06633723966036
汽车,42.59722727864804
洋洋,35.71999860449859
绿植,53.41341594244082
每年,25.179360366568915
坚强,56.72232738564416
婚礼,33.96684613728275
醉,40.722713038762485
满足,39.635413954982084
脑子,31.31951591074887
耽误,39.035487319546704
援助,54.84101912806216
帮忙,26.1229956442139
机场,41.595374924040144
谱,32.333585150094
六个,48.35779774903476
搬,23.482988801365813
形象,54.6600186200982
踩,30.21324571892093
啥子,28.242246029073726
残忍,39.28742643780014
领,22.044484969095713
送走,24.65554680048062
摔跤,37.40316406758021
贴,37.28097334071865
橙子,34.23645216956186
皇后,37.45094825900708
挣,37.405050839154
禁止,42.0674145327839
情商,44.47597066343923
娟,56.849233533011855
店铺,33.14224269683089
关门,28.553824392500186
念,30.359507329279054
新西兰,32.94467597160564
普通员工,48.77472573547563
许褚,43.77333846354536
打野,46.25469536673612
超快,27.429400182909582
电梯,28.185994310820238
吴聘,33.297686055101025
叨叨,37.14251104613704
全程,20.67212848820821
无缘,20.788794431912066
音上,17.514576703548098
某人,28.902092974964187
全球,37.19184949578839
刚看,17.5503031324453
暗示,28.42524406932835
掉下去,20.860797133353586
桌面,12.868149750876682
从此,46.880324125734134
好难,27.726407137966092
挡,31.095312320112196
不大,36.2630589429707
半夜,31.03662437682513
超爱,33.41382605056368
一瓶,33.39142625485684
快来,37.05981887393936
惠子,33.21994045564403
怪兽,37.444878224129596
江,33.241754004517404
前男友,26.387694184842776
戳,30.101751901665956
盘,34.72106962299119
带走,28.925272511549416
亏,31.922694235973786
踹,24.043585524905357
型,56.65922138037862
贡献,54.761813735821875
放过,36.14885659337179
大众,42.36226094333791
一波,34.13450542311546
星期,24.903091570764392
江苏,39.494100308021935
沐,27.913625436087088
好久没,18.3046585903188
翻翻,39.3121081729004
听听,37.0003957380626
选手,47.65312122373746
单独,36.430206378591215
彩票,22.447244054473472
打球,27.400933153176283
受伤,33.62871538130928
藏,32.050931396631874
奔跑,32.47421205126598
天津,46.390157158225534
深,35.73016761069757
顺便,35.512636519183204
瞎子,30.951753522012496
爸爸妈妈,48.61839122072154
自闭,44.275388661321315
的哥,53.981534653376926
心安,50.32678199979526
表,57.07398757959706
简简单单,53.98950046734351
人民币,32.23407909200691
饼,35.96376106349661
死亡,51.54698002517783
破产,37.75724355652668
豆豆,38.29423249478251
女婿,33.937698489307266
好不容易,37.97878931088559
摩托车,36.36078345674895
凌晨,42.263599412259225
睡不着,28.815675040497922
保持,50.22592468846544
药,30.061116762759283
品种,33.38744845572204
带来,50.74643533177245
有时,33.903986967495285
口音,37.945748064815454
街,41.610765397214124
教练,26.78711989490639
厨房,33.09759147685429
我过,26.20123288058434
弱,29.355853825201425
碗,27.16058696263059
锁骨,31.64840332109341
班主任,40.52054282349903
泪流满面,41.64440415683036
拜拜,27.642862751534466
凉皮,36.12467301911849
保重,58.13864418731602
赞同,58.40181825075979
正义,49.793618260235206
老太太,51.5329494667921
嫦娥,31.68485978858329
越南,41.74167668257748
黑龙江,52.41134540875562
萧,40.86995086320532
龙葵,30.173698362202863
兔兔,21.308242349705488
欣赏,46.052801676094816
精致,43.432474853767076
多万,32.174345365681795
八,45.73303031302454
纯属,40.682499049529184
呲,26.03405784157239
几遍,30.019639804666667
亮,38.74769728500514
循环,35.58829514504332
始终,37.25221917493276
乐,29.514418135745963
香蕉,28.66584126870969
一堆,25.48746878854343
来来来,43.42897205693619
汤圆,38.25764303525489
乖,32.9218370262813
专门,21.34632554509136
爽,22.509147610418488
排,43.421843520156614
量,38.79355946990244
奔,38.80415024767871
范冰冰,37.49569752658188
主人,26.69246953954618
贰,38.530530916933714
加上,42.55120931948008
娘,24.470506367629138
筋,40.70058013767205
悲伤,37.086362988489
摇,23.59822407009085
用心,41.83875800567442
无奈,33.51951632877032
梁,51.61569044779438
一根,36.307902227522035
心痛,27.814679947021922
意义,27.76029922752329
圆,34.508819903360546
橙,35.60685710310749
有幸,27.517106625730364
笨蛋,26.251480845976083
梦里,31.784558492717167
加个,37.291379403333664
璐,62.32026959446455
干干净净,45.151285356763736
一片,45.68012772538476
全身,36.76134022035001
我试,19.17755849679257
面积,29.63522078292123
安然,35.128666768151376
尝试,35.8118431099785
健身,33.28007689668054
美食,35.97328950720125
自古,44.09759099604508
哪有,41.232847455176355
美赞,73.57101212552854
解,40.63474847056298
音里,36.380995737582175
老爸,25.814285786281772
这车,23.555040015289084
篮球,40.98684200561034
第二部,24.875689741747422
群聊,28.762297194640517
同桌,31.27180955631573
黑点,22.442864093990146
土豆,37.15541875443857
日常,41.483288011581635
前妻,47.27206070529493
办,39.24390242304554
马甲,37.8482651610317
武器,35.56596091687296
哪能,36.68471651430703
湿气,29.418762456465643
毛毛,36.1575876539881
收看,46.36235583291807
计划,35.633483933539175
肚子疼,15.296344586235794
之家,32.40921539917086
地图,22.60225199535446
带大,33.42490168609828
南瓜,9.920475097117823
第一套,28.698754788390204
同行,45.634609959392996
柴蔚,58.88379328933431
亿条,9.400277958607203
十一,32.397247943491365
猪蹄,40.330837388206774
妳,33.27367124995652
奶,25.93308819542667
完毕,44.881582761337256
警告,29.015839387070194
非洲,32.12047510656974
饺子,46.68385381723259
富婆,30.591832140146504
仿佛,26.36618219778994
达,31.017352471283324
无数,34.823104027426105
真香,38.144412431926625
引起,31.25181216145114
录,29.966394559082943
森林,36.26523830870956
腹肌,12.366493439324406
很甜,38.416750447653655
不动,17.763053901423778
目前,33.76183933864276
不下,28.788201360113234
晒,27.70593248085887
一个个,25.44388438546104
肩膀,36.46529381270176
两首歌,43.418743835204246
郴州,36.30363655201279
摊牌,44.9143499301385
不缺,28.42033610902471
辽宁,53.59496025072958
甜甜的,37.46662553720415
情歌,46.28492834493685
份,41.52479566516176
凑,40.45572594629543
周,38.794829827671876
出道,42.500278062383174
党,48.28362724107666
品牌,33.883347557346504
白茶,24.97709397700587
哪家,29.48979949105553
八八,43.4515050404865
摆,50.70591033863242
好养,23.704776548305823
欢乐,14.05345285749074
四月,33.01617770951909
有点儿,35.222457163106135
停,23.634121849845663
门口,33.321667078621935
红色,37.88250845584784
打败,32.75271401115613
两只,26.921298217216023
我太难,15.59279164294896
姿势,43.07699932188561
西装,27.712038228288794
必有,53.24697480335776
医疗,58.570382080226516
时期,50.546574896859426
落地,30.664498860172095
不得不,32.00368391382083
王牌,34.01479398793495
这一,48.44559496646275
一打,29.87235061657683
大小,35.64846771520955
大国,64.19152449993933
寄,35.026483761408166
世纪,32.627933918485624
商场,33.92442921202587
消费,47.850753957479924
事儿,31.689341540914672
演戏,37.366197174982936
太贵,30.77384711644548
太坏,31.385409277434018
弯弯,32.48979652906944
好惨,25.270386682826135
出场,34.23536464884691
老二,29.25887373699703
这件,28.936755930800324
摄影,36.66223038905718
辅助,40.77982457039536
金瓶梅,27.15806288835173
模特,33.10832477731551
应急,26.314602845807183
尹正,31.432142581897992
车道,33.600754951968646
阿觅,32.07371135283874
小妮,42.360554438767984
自觉,28.607196507705716
爱上,34.71959531054155
美人鱼,30.52837636880512
出水,44.918144486203126
品,31.702592599348087
特殊,35.30748650414236
一招,36.56848743854462
欢喜,36.28655382978577
夸,27.64092677674946
大多数,42.43141017872624
花痴,40.62816456670389
那段,34.96110826156675
老弟,41.2656289752166
患者,41.40847051921779
做成,28.583302978353643
困,23.232398856438444
倾城,38.69591165206149
拍出来,32.3826485961425
人会,41.28542453962023
当成,22.089021894454255
华人,40.00550856515876
实话,30.06997342915011
百万,40.78775411561365
抱歉,25.67070784962262
小白,29.222055546303196
洗脑,26.33285743106626
动手,29.061211928849772
丫头,38.47267712751761
琪琪,29.744488713927318
天气,33.98511155496611
秘密,26.850683426219007
宋,30.904637042898784
承受,37.81234075098067
唱的歌,45.605181891201816
那年,42.36239718534782
声,25.239958369975575
嗓音,61.355526690111816
眼镜蛇,29.393171756779374
暴露,29.137573042465043
好棒,37.30013235246335
男女,30.347225456314348
星球,39.62610757957741
童学,42.63951189509615
太爱,35.676348756623696
超过,32.43246549998898
额,25.45431907326619
山海,25.22766215028351
戴眼镜,42.67612138956318
折,30.66809487462542
前任,20.213456468229985
嘟嘟,40.64396667304574
真假,28.602804300100694
唯有,53.171891484667114
你老,38.39160957263334
走错,28.085093701782448
芝士,30.22743573938918
锤,32.591840676649326
一分钟,25.515056410242313
不理,32.13519933202599
点点,39.07963296131487
忙,24.347842903245905
大片,39.16764420277321
寂寞,33.80842874008412
结尾,27.021649004077936
我俩,27.100680983943025
充钱,38.841825495166034
缺个,22.53461530742433
自动,31.083080475770963
丸子,22.436048141629914
谭,50.49972624846377
不起,33.64965764405409
买买,18.226766632622123
盆栽,36.732232792398236
这颗,35.98411151374727
类似,31.162568694655015
笨,29.497148232093505
茶几,46.74275742560461
意识,29.912520148149554
流浪,26.619151470727203
太长,24.245224432982955
人能,42.19821480570166
冰糖,17.246364059781605
威武,45.93583793281256
猫咪,28.495833031557634
籽,38.60582574450025
式,39.83265407128074
幸好,18.26442372712493
不许,27.057523074447005
防晒,35.14577966771775
相亲,28.933471511092996
最新,51.8875219122486
没带,26.63431692700204
这点,40.59150335699887
心脏,26.882947146690896
五官,47.79077459467969
人性,33.715900420858794
我国,55.46433674027904
增加,41.43324295040695
画画,25.09254307242522
奶粉,23.496504446547092
尾巴,23.34606581016203
无语,17.773837953752775
洗车,31.52036098456675
滚,28.339799214066332
苏格兰,32.51434339305747
娜娜,34.971206320596465
喜,44.13814663023642
零,32.06303479239831
生产,41.919814985838656
惊讶,41.49192121870348
冰冰,48.396562580059296
热泪盈眶,38.45777584732101
到时候,32.04576890708157
无悔,48.7898235075521
北城,24.774579990925204
台湾,35.825472056297656
心灵,41.67287790741993
出国,40.282215244410956
口型,22.940969612821906
来世,56.553758456992824
关晓彤,40.00499819826972
川哥,56.12666857790235
荒野,25.53326586241441
妖精,19.16664653268304
没看,24.899196020778838
惊,27.145974249467617
诱惑,34.32681062849486
网,18.149430201929853
水平,38.46251711518982
黑暗,52.48646007550479
安,32.900443232892044
我操,27.10545154529139
吧唧,12.276845552838347
随心,40.06344449500905
魔王,34.729833016203
老许,23.769707938945004
卫生间,37.376329661081705
保佑,34.04750748677797
该死,39.827930055888146
姐夫,24.487432922318174
监控,19.208609339028264
才华,60.213285617420254
中毒,24.444560693858662
流行,35.938270210311146
主角,42.98861208410764
开个,27.40200372828609
筷子,24.999969342194852
骨子里,42.67596687633953
拍手,26.121309884705255
吐舌头,26.044909702941705
滋味,38.68421727134702
一首歌,39.452617266258
胖胖的,30.55976205993447
关掉,26.805196700799726
韩,35.119511028964766
和谐,45.50298659160474
何必,28.799899114077864
取,25.02736739345335
真有,37.10357101249549
普通人,27.123382092547274
粥,23.14713899655335
十里,48.413139345333576
豁,22.952197003679633
风雨,48.079723516818014
忍,24.978732072459316
未,33.7019926906642
泪水,46.34478446920046
完成,38.23620967162713
热血沸腾,27.403069728602183
考上,34.379354075549216
试一下,25.56092607105257
奶油,31.3691909359294
从来没,29.399491231775478
椒,36.26549518330094
刚买,21.724918727775886
树上,45.14993495338516
结,27.83474682295988
实不相瞒,17.145907656998215
屁屁,34.48863177417576
黄瓜,30.132278842184988
着急,24.95716393779098
圈,33.827455526825126
战胜,41.97090281472364
一级,32.11894453141381
等于,30.888061078101803
平平安安,46.19738358545335
露出,22.22043467956169
齐,32.65840316818323
台词,44.815200536424285
巴基斯坦,39.38180771779627
连续,23.20050018172854
醒来,28.562294133575705
轻松,45.53458651492479
打个,25.908962407320736
想学,33.12362987453511
这份,62.39543591466234
软,29.84804192942089
坐在,26.721406401520735
漫画,25.60866531216191
民族,51.38824727246918
第三,28.957609143911753
机器,28.863971405225037
判刑,33.9706404954691
治疗,28.239124488367388
伊人,34.35246635960321
钻石,32.25607797540938
村,23.81522231423277
制造,47.30042144889567
全责,40.099501873342206
初见,39.9582760104435
敌人,37.02054471374048
食品,15.65460804224099
医护,55.075598653469484
小丑,28.849604607450946
右下角,30.437731750117464
屁,17.85221412775093
废物,28.71047150084307
慢,24.93520324480832
下个,33.5416615535233
过程,29.168027733144104
有毒,32.29467165841564
桂林,32.47376075608621
一共,36.50607401157214
福福福,49.48701005880372
肇事,41.35950905791498
驾照,18.421375706227252
如意,43.537636114206066
糊涂,44.63970857505044
哈尔滨,23.513451471696442
黄金,34.675617320700795
奥特曼,33.161244109772504
嫂娘,29.401703103625124
刘嘉玲,28.043163861708344
龙母,24.01624975374463
打篮球,22.21446716669076
小姨妈,33.57074551621096
钻戒,20.82900956169742
一万,31.792150020727313
气死,15.59045402389724
杠精,32.749834730953786
鸡皮疙瘩,40.79873338667127
冲冲,30.411575842377008
肥,32.07875293905265
刮,35.587417168343165
天上,32.05361579999693
小猪,41.285606493594244
安逸,34.529137777515636
强强,70.23211671810031
榴莲,19.566727651886005
迪丽,34.37158183643048
限流,40.606061058933065
欣欣,32.02956625626176
酥,31.138752482376248
犯,35.56575074027235
抹,22.185485143650034
厚道,12.077671980214761
语音,31.6836960531113
奇迹,40.19281409654403
开口,21.98202132230638
巴,28.18995710247684
超甜,31.302399231759587
碎,33.15299984859766
套,29.5520127225585
几点,26.544824074748085
地板,17.15144329646558
谨慎,42.75707486893312
过敏,44.1878091046716
太牛,29.2651059283036
