word,sentiment
有点,-6.447150666519167
哦,-4.629363018865615
已经,-6.770698450176125
送心,4.829355928707732
哈哈,-6.338819697552128
找,-7.093176332044122
走,-6.209656487547434
但是,-7.566877109160568
以为,-7.139859418344687
下,-6.202608830082139
等,-5.855210679444845
当,-7.844178424553441
最后,-6.66469811774503
关注,-3.372252667099363
哪里,-6.3854367016778335
打,-6.607682446942815
玩,-7.395723774417686
里,-6.852147144770693
厉害,-5.058287176681459
因为,-6.898239239921288
打脸,2.882968002631055
发呆,-3.851321150533254
美女,-3.434964233293203
刷,-7.573014988103762
人家,-7.306035318760266
抖音,-6.871339994108251
一定,-4.557098336700633
以后,-6.524243533245106
不错,-5.777818884328078
老公,-8.196779052037925
男朋友,-8.805710246975726
可能,-6.368117694773988
如果,-7.369892453684303
发怒,2.3569154263983068
车,-7.096535951302274
老师,-5.805038264233292
带,-7.116051315831055
为,-3.4408056939579468
咋,-6.927104358094598
完,-6.860530986934291
卧槽,-6.09801802179915
快,-6.192791679354188
穿,-6.757836902133376
奸笑,-7.494143794203173
女,-8.189737460000412
一起,-6.676184150824964
唱,-6.221000966831764
多少,-7.050249324000564
点,-4.591902448665798
今天,-6.600904237104443
一直,-6.837169750317451
只,-7.060689380157875
年,-6.489316692506986
强壮,5.874035734737093
所以,-6.921429614848747
哪,-6.511940973725306
两个,-6.79141119096817
直接,-6.844317877579719
东西,-7.365957506291217
懂,-7.308316104314101
小姐姐,-6.4737129743084445
起来,-5.7303435357210155
呆无辜,-4.956830220098727
然后,-8.362633101719762
好好,-5.986334520868069
评论,-6.295796540309544
更,-6.806809958566517
牛,-5.9964917398497075
怕,-6.439215527547898
老婆,-7.591618795670238
要是,-6.840946042799262
哥哥,-5.148157615040377
有钱,-7.268732740853203
只有,-6.86778914440292
们,-2.3287651369059454
不好,-6.955593900864267
支持,-3.64733788568977
回来,-5.672038079682694
别,-6.824707410576985
大家,-5.430741485415357
希望,-3.6537111683131
刚刚,-8.815046400340266
逼,-6.110712268385178
发现,-7.870129646810146
以前,-7.1862230321773435
老,-6.222704900954118
戴口罩,3.6812284988969433
开,-6.646167330514334
问,-6.950014352910249
但,-6.7652103672363495
原来,-7.247330266219893
不失礼貌的微笑,-6.353443076267663
喝,-6.489269866168243
有人,-7.776447559170731
兄弟,-5.588383417853886
姐姐,-5.87993719909371
从,-7.341192263437394
问题,-6.961444089887014
耶,-5.499991236116447
看着,-6.48975182701777
有没有,-6.655654741227453
开始,-6.852122290375282
女朋友,-8.309141530447489
高,-6.379791065833881
一点,-6.450124419225186
后,-6.586904010142923
我家,-6.784257368914613
只是,-6.999390951558232
刷到,-8.795705791058172
渣,-7.595022818125315
很多,-7.079666651369986
需要,-6.5222345983503
衣服,-6.635290835401771
一次,-6.62870852803132
它,-5.638214002594713
看见,-7.182181162945951
好吃,-6.129361832761995
告诉,-6.635366186578411
儿子,-6.57508519516889
中,-5.730752668085871
跑,-6.8036373414246265
里面,-7.118373994920271
老板,-6.687905119399526
名字,-6.721849784148579
家,-6.675109889287342
卖,-6.405125818166829
不到,-6.787384162765986
点赞,-3.9304989921829203
朋友,-6.370589671787631
电影,-6.124712157947556
特别,-6.919295445736582
英雄,-0.020136905862269093
后面,-6.508585888782419
干,-4.617609655838637
地方,-6.418108622954695
求,-3.814363046473798
一天,-6.363183191172245
想要,-6.083791148971668
给力,6.715565214407303
请,-6.115483674097798
黑脸,-6.4629499362171305
肯定,-6.561036277772047
生活,-6.388269390630284
哇,-5.296544575170337
女孩,-6.859785819694537
可,-6.3692917991712035
我要,-6.475193101779382
终于,-6.550950565639998
不行,-6.544174945447446
其实,-7.029959958731745
声音,-6.640019596575836
美,-5.680847683641907
