word,sentiment
现实,-9.921306073949758
绝对,-9.666402308204953
宝贝,-8.09459839275589
总,-10.678705265042254
辛苦,-3.4416319866045795
房子,-10.445284909056305
而,-9.913492279654664
心,-5.914198611371373
脚,-11.17263316981392
歌,-9.778706558869931
马,-9.996906891460583
碰拳,5.3698750364401695
那种,-10.800148808358545
学习,-9.168784983042496
欢迎,-5.812370875932371
第一,-9.114994346069963
过来,-10.510147540882997
年轻,-10.75855633570285
晚上,-9.054738245741238
花,-10.613760306042591
却,-10.926185116637075
分,-10.544708812775623
爸爸,-9.349000879793113
嗯,-10.179534214072612
你家,-10.300276492089834
上班,-10.50457637360031
才能,-10.198099363176937
可是,-11.237098637592785
身材,-9.86424963861837
明白,-10.833752029490086
成,-11.0693051448455
学,-10.585310931815407
认识,-10.640341097743349
舔屏,-2.3270057228367165
首歌,-10.200933104649366
学校,-11.13925599974323
到底,-10.126173537527333
画,-9.444992420395092
连,-10.557366506458278
成功,-10.685547407539229
号,-10.008774904079475
想起,-10.42054606279688
猫,-10.56002208907495
俩,-10.039920833723299
长大,-10.950242319288236
呗,-10.101237749644564
注意,-10.066526544809644
坐,-11.073095264287637
虽然,-10.807065654214144
越,-10.063648208322359
今年,-9.928751540581235
非常,-8.475684844947429
不配,-10.357284550662364
别的,-11.091589136162785
温柔,-10.22097556266639
下次,-9.877802119415023
可惜,-10.176350011787168
主要,-10.32110306484944
竟然,-10.250307658156748
行,-10.361286934747593
一看,-10.790009073221093
不管,-11.082476693301022
弟弟,-10.044849506872183
写,-10.101747764593666
还要,-10.757801246624897
每个,-10.201977375121174
最好,-10.195480369541466
工资,-10.948696317320477
憨,-10.216944606005033
准备,-10.308458755690841
难道,-11.021738834184662
媳妇,-10.64731308170457
思考,-10.335483445864106
适合,-10.44600882255408
唉,-9.707917898185867
见,-10.620636110707864
瘦,-10.538717966876895
哒,-6.981023839759337
全国,-10.63241314856641
之后,-11.326715087999082
说话,-10.18327504668331
吃饭,-11.188844482639542
超级,-9.675370751366005
已,-10.40736086406309
来看我,6.314066752997195
宝宝,-9.574949579394897
敢,-10.590536422851306
灵光一闪,-11.470590220603906
贵,-10.854183757930082
喷,-11.250976909589912
妹妹,-8.557625017397598
更新,-9.500990136639615
骄傲,-6.037133638111971
根本,-11.411426790059421
意思,-10.662120724374589
赢,-10.296932472587228
个人,-10.783855691339689
而且,-11.310655015148413
放手,-10.292303541270044
出去,-10.906448487213922
睡觉,-10.475416649697666
心里,-9.245974513656648
电视,-10.594036834660223
过去,-8.309728516175749
愿意,-10.35288937827817
吓,-10.70833248845222
感动,-4.644331082526409
官方,-5.457854969430661
呵呵,-9.295883660142438
相信,-9.572335174338031
水,-10.848416500682031
忘,-10.303916097665935
哥,-10.104371554888177
日本,-10.15168618258652
丢,-10.15879895815521
越来越,-8.83764590699278
本来,-10.911123850128574
我会,-10.110320563084056
搞笑,-9.682228766195092
鱼,-10.433000375739036
比较,-10.748453966901126
痛,-10.094337371203132
起,-9.185748328039338
有点像,-10.055718786684967
讲,-9.982076774010102
同款,-10.26056266422779
奶奶,-9.233188689206079
便宜,-10.857440843598239
有些,-11.249765609913416
拥抱,-8.193642848127643
第一个,-10.29387409632005
姑娘,-10.45154463764211
弄,-10.839265372862325
绝望的凝视,-9.37113521180925
人才,-9.389856485476619
菜,-10.346437915989423
屏幕,-12.437088092840096
鬼,-8.735952709438775
前面,-11.223010514198336
变成,-10.987269702087088
反正,-10.466354240160944
公司,-10.897291022685033
错,-10.636947509957883
震惊,-5.0806740194678115
不够,-10.775395135265091
离婚,-11.358585219088184
飞机,-10.695338178738524
这才,-8.81685684726067
生,-9.13803980038991
明天,-10.023279259926111
女孩子,-10.928883828673941
起风,-10.001267304491396
赶紧,-10.652613449429314
黑,-10.416094494145744
小心,-10.296650849512694
夏天,-10.342734694348326
真正,-8.921424526116446
精神,-9.84127763367836
锁屏,-12.40254757950247
还好,-10.284200513572479
拉,-10.486972218829269
少年,-9.123661298195293
开车,-10.064534506698921
青筋,-10.0976216918034
...,-9.96195031983588
作品,-9.827711226782261
其他,-10.585877155824006
头盔,-10.370800420398627
遇到,-11.146408004470736
灵魂,-10.413212621707938
向,-5.787990315426349
祖国,-5.849630081310932
旁边,-10.63284007017227
坏笑,-10.257895027515143
疼,-10.430996880945628
关系,-10.681264878823333
味道,-10.423401881029966
一生,-3.356048725878986
不对,-10.746423489055838
头,-10.626557006503692
直播,-9.819786125541777
色,-6.954305308455545
那里,-10.494356681408702
西瓜,-9.381531946678063
安全,-9.581797774891093
阿姨,-10.292570430735639
游戏,-10.432422641010778
倒,-10.687140433574136
够,-9.81749126278088
更好,-10.236694815302519
骗,-10.757407030267919
下去,-10.881421797478524
厕所,-11.05308460607845
脸,-10.459831880109105
打开,-10.64801324937797
分手,-11.346296975711658
时,-10.632949666089225
想到,-9.769222266941027
心动,-10.397698225899799
爱慕,1.3355439241572513
不然,-10.935495884293083
好好看,-9.979924322798395
辣椒,-10.325731428313468
去过,-10.444119473470131
之,-9.858909076942906
致敬,-3.8819085989413553
三个,-10.933884078431282
单身,-10.608314704864528
进去,-10.706303533169613
抢,-8.961165011303027
机会,-10.340369718326322
吖,-9.719000812281744
咬,-10.433140843057203
帅哥,-8.085181269296113
舒服,-10.270684540790185
长得,-9.927921069598924
气质,-9.926538067682975
完整版,-9.63822880453228
将,-10.294732023167297
疑问,-10.838433452418249
胖,-10.483576832714148
肉,-10.856871344593909
握手,5.999972561102652
经常,-10.93362089984754
没事,-9.41600796233059
期待,-8.541725909294518
正,-9.141893961141964
您,-8.445251419464258
傻,-10.41844586873233
裤子,-10.372187568751071
对象,-11.464927466236848
好家伙,-10.48223880884958
苹果,-11.079447431351516
值得,-9.177901887899134
隔离,-9.85863422023882
差点,-10.957341928490466
..,-10.136664014860997
马云,-10.32085059131161
一个月,-11.195390300810807
不吃,-9.91372221915018
演,-10.435170360215649
果然,-10.018441419618338
进,-10.921783603812308
除了,-9.616882699225965
道理,-9.914812316535908
大学,-10.759684195874833
字,-9.363441591595397
不香,-10.113765122815083
