word,sentiment
呜呜,195.8704957
道理,241.3292589
戴,-2.212658477
可怕,237.6951601
建议,28.56956443
吉林,227.9081583
上海,105.0403044
集,-94.33941989
我来,99.84831002
设置,-43.12116253
是因为,104.8733212
去年,-40.52957991
是否,106.5040606
酒,37.14020115
闭嘴,40.66557949
太难,86.05259683
全家,233.5287631
天才,147.0596719
正常,24.22636271
肚子,47.21883876
春晚,-47.42054363
马云,190.4391246
嫂子,-97.75891207
实在,115.1852661
抓,13.62484226
好久,40.09958286
眼泪,52.2392706
医院,-0.432811661
热乎,47.01266409
一口,-9.934577921
用户,110.0210954
抖,66.55291658
全世界,169.7822954
本人,64.343318
做到,108.6612138
下载,-33.70934306
奥利,115.5176556
腰,128.5185689
叔叔,183.8861204
活着,167.0985631
上去,67.12707558
忘记,29.85609562
人类,92.03087269
美的,307.1418876
一遍,31.08338376
我能,31.65818269
猪,76.50081592
半,102.0038023
难过,127.2908012
付出,251.1532549
夫妻,215.9325533
捡,-38.30231449
刀,38.80670859
四个,-51.55182006
委屈,57.09964841
眼前,114.5525702
事情,142.6211261
大学,43.20155761
练,4.85050454
二哈,129.644091
工资,-6.891924617
面前,113.1205669
约,-216.09647
警察,124.7923936
新年快乐,291.2795367
东北,201.3062226
关,60.75186329
酸,98.87666722
身上,20.11097363
习惯,104.8174325
傻子,-13.4008521
广告,119.8836307
分享,158.5379389
泰国,49.99896152
多久,-75.377883
今晚,67.84046613
恋爱,71.50073432
一个月,-176.9701041
大金牙,147.684768
干净,208.6218767
上次,-20.19659383
在座,-33.03131581
办法,0.891187122
几年,-8.420245557
皆,203.4836979
浪费,74.12181813
抱抱,223.8442653
输,62.70444461
咯,104.9991308
一路,163.4730386
猪头,167.8055448
粉,115.9381501
可乐,26.91878615
味,93.21291252
表示,89.13204311
鞋,58.11840056
秒,53.33397551
就行了,103.7254228
咬,-14.99346861
全,88.97493001
反应,9.856330561
区,23.44661846
了解,91.46164291
哇塞,180.2470411
一部,69.96809539
得意,332.4050129
苦,110.9091634
能力,117.2246611
第几,-140.8948647
师傅,126.3684099
汉服,158.4307154
结束,-59.24302834
梦想,83.0120599
社会,36.69307413
这次,52.02393253
没错,96.85123358
九,98.72445534
烊,101.2226951
说明,80.04830327
友谊,327.6223891
老人,183.9753496
演技,288.854981
教育,196.5851218
末班车,206.7971927
穷,75.47657488
偷,-21.07392807
吐,117.3057856
记住,147.8697149
第二个,163.1470468
